AllStar,Year,Player,PER,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,SsnScr,SsnScr_norm,PosGrp,Percentile
True,2019,Karl-Anthony Towns,26.3,7.2,3.2,10.4,0.19699999999999998,4.8,2.0,6.8,5.7,0.5375307667105741,0.8580693498498682,FrontCourt,0.00694444444444442
False,2019,Gary Trent,3.6,-0.3,0.1,-0.2,-0.092,-6.7,-3.6,-10.3,-0.2,0.11688955175699256,0.18659274574020782,BackCourt,0.9462809917355371
False,2019,Allonzo Trier,12.2,0.4,0.5,0.9,0.03,-2.2,-2.0,-4.2,-0.8,0.2756635675584115,0.44004636169877537,BackCourt,0.38842975206611574
False,2019,P.J. Tucker,9.2,2.0,3.0,5.0,0.086,-0.5,1.8,1.3,2.3,0.3606354317461038,0.5756883691419005,FrontCourt,0.17361111111111116
False,2019,Evan Turner,11.6,0.5,1.5,2.0,0.06,-2.5,0.7,-1.8,0.1,0.27562551445557437,0.4399856168945086,BackCourt,0.3925619834710744
False,2019,Myles Turner,18.0,1.9,4.4,6.3,0.14400000000000002,-1.4,4.7,3.3,2.8,0.4015095222259054,0.6409363631466651,FrontCourt,0.09027777777777779
False,2019,Ekpe Udoh,20.9,0.9,0.7,1.6,0.23800000000000002,-0.1,5.7,5.6,0.6,0.2113082702867799,0.33731492471110053,FrontCourt,0.6319444444444444
False,2019,Tyler Ulis,0.0,0.0,0.0,0.0,-0.015,-6.7,-0.4,-7.1,0.0,0.020005157877179294,0.03193456798456691,BackCourt,0.9958677685950413
False,2019,Jonas Valan?i?nas,24.4,2.2,1.9,4.2,0.183,0.1,1.2,1.2,0.9,0.320793743489544,0.5120884160667775,FrontCourt,0.2881944444444444
False,2019,Jarred Vanderbilt,12.4,-0.1,0.1,0.1,0.037000000000000005,-6.1,2.1,-4.0,0.0,0.15270891746178133,0.24377179807693083,FrontCourt,0.8645833333333334
False,2019,Fred VanVleet,13.7,2.4,1.9,4.3,0.11699999999999999,0.7,-0.7,0.0,0.9,0.29616182504130184,0.4727680728280463,BackCourt,0.2975206611570248
False,2019,Noah Vonleh,13.9,1.5,1.7,3.2,0.09,-1.6,1.6,0.0,0.9,0.32692303934589306,0.5218727135176559,FrontCourt,0.2777777777777778
True,2019,Nikola Vucevic,25.5,5.4,4.7,10.1,0.193,3.0,3.4,6.4,5.3,0.49641391839538107,0.7924338374538122,FrontCourt,0.02777777777777779
True,2019,Dwyane Wade,15.8,0.1,2.3,2.4,0.061,-0.4,0.0,-0.5,0.7,0.35378254929419567,0.5647489983109234,BackCourt,0.1776859504132231
False,2019,Moritz Wagner,10.1,-0.3,0.5,0.2,0.02,-4.0,-1.1,-5.1,-0.3,0.20033922020379416,0.31980484667263526,FrontCourt,0.6770833333333333
False,2019,Dion Waiters,11.4,0.1,1.1,1.2,0.052000000000000005,-0.3,-1.6,-1.9,0.0,0.24236080424661177,0.3868846038369293,BackCourt,0.5165289256198347
True,2019,Kemba Walker,21.7,5.5,1.9,7.4,0.12300000000000001,5.1,-1.7,3.3,3.9,0.4979455418771417,0.7948787936248825,BackCourt,0.016528925619834656
False,2019,Lonnie Walker,10.8,-0.1,0.2,0.0,0.019,-4.7,0.3,-4.4,-0.1,0.14309321170090367,0.22842208620634216,BackCourt,0.871900826446281
False,2019,John Wall,18.0,0.5,0.7,1.2,0.051,1.1,-1.2,-0.2,0.5,0.28987909537263057,0.4627388464173059,BackCourt,0.3305785123966942
False,2019,Tyrone Wallace,7.0,-0.8,0.5,-0.3,-0.023,-5.5,-0.9,-6.3,-0.7,0.18486736565821457,0.2951068665883707,BackCourt,0.6776859504132231
False,2019,Taurean Waller-Prince,11.9,0.8,0.7,1.5,0.047,-0.4,-1.5,-1.9,0.0,0.3010571495876838,0.48058256124612003,FrontCourt,0.3194444444444444
False,2019,Brad Wanamaker,14.3,0.6,0.4,1.0,0.134,-0.8,-1.4,-2.2,0.0,0.19038974236755513,0.3039223288578287,BackCourt,0.6570247933884297
False,2019,T.J. Warren,16.3,1.6,0.5,2.1,0.07400000000000001,0.1,-1.8,-1.7,0.1,0.28218120272077396,0.4504505716764682,FrontCourt,0.375
False,2019,Julian Washburn,6.5,-0.2,0.3,0.1,0.023,-4.8,1.4,-3.4,-0.1,0.1465154790711014,0.23388510882610436,FrontCourt,0.90625
False,2019,Yuta Watanabe,3.3,-0.4,0.2,-0.2,-0.065,-8.2,-1.2,-9.3,-0.3,0.1255465173256052,0.2004120046127549,FrontCourt,0.9513888888888888
False,2019,Thomas Welsh,16.1,0.1,0.0,0.1,0.162,1.7,-4.3,-2.6,0.0,0.14787955103335873,0.23606259970530608,FrontCourt,0.8993055555555556
True,2019,Russell Westbrook,21.1,1.8,5.0,6.8,0.124,2.5,3.9,6.5,5.6,0.5349929257835639,0.8540181519480473,BackCourt,0.008264462809917328
False,2019,Derrick White,14.8,1.7,1.9,3.6,0.10099999999999999,-0.2,1.1,0.9,1.3,0.31710150328719344,0.5061944313013876,BackCourt,0.23966942148760328
False,2019,Okaro White,-4.5,0.0,0.0,0.0,-0.251,-11.0,-8.2,-19.2,0.0,0.07706001303466921,0.12301218716971392,FrontCourt,0.9895833333333334
False,2019,Hassan Whiteside,23.5,2.3,4.0,6.3,0.18,-2.2,3.0,0.8,1.2,0.39120155401072676,0.6244815811463746,FrontCourt,0.11805555555555558
False,2019,Andrew Wiggins,12.4,-0.6,1.3,0.6,0.012,-1.7,-1.3,-2.9,-0.6,0.3863604939615013,0.6167537160523573,FrontCourt,0.13194444444444442
False,2019,Alan Williams,32.9,0.1,0.1,0.2,0.312,3.1,2.7,5.8,0.1,0.17290814345715383,0.27601616024318465,FrontCourt,0.7881944444444444
False,2019,C.J. Williams,8.8,0.1,0.1,0.1,0.042,-1.8,-2.2,-4.0,-0.1,0.13102019336307935,0.2091497251854885,BackCourt,0.9008264462809917
False,2019,Johnathan Williams,15.1,0.7,0.3,1.0,0.135,-0.9,-0.8,-1.7,0.0,0.16782697406832067,0.2679050045959755,FrontCourt,0.8090277777777778
False,2019,Kenrich Williams,9.7,0.3,0.9,1.2,0.053,-1.2,0.9,-0.3,0.5,0.23027512053589141,0.36759202486956993,FrontCourt,0.5763888888888888
False,2019,Lou Williams,21.2,3.9,1.2,5.1,0.12300000000000001,3.1,-2.6,0.4,1.2,0.38446260288425793,0.6137240807950085,BackCourt,0.11157024793388426
False,2019,Marvin Williams,12.6,1.9,1.9,3.8,0.086,-0.2,0.5,0.3,1.3,0.342906330351968,0.5473871081744894,FrontCourt,0.22916666666666663
False,2019,Robert Williams,18.8,0.5,0.6,1.2,0.201,-2.4,6.7,4.4,0.5,0.19713368371892723,0.3146877951886394,FrontCourt,0.6944444444444444
False,2019,Troy Williams,10.5,0.1,0.3,0.4,0.064,-2.3,-0.3,-2.6,0.0,0.163383928322889,0.2608124963894852,FrontCourt,0.8298611111111112
False,2019,D.J. Wilson,10.3,0.3,1.4,1.7,0.09300000000000001,-2.4,0.9,-1.6,0.1,0.21348831743391977,0.3407949704201782,FrontCourt,0.6180555555555556
False,2019,Justise Winslow,12.8,0.2,2.6,2.8,0.067,-1.1,1.0,-0.1,1.0,0.33918603366780853,0.5414483363781131,FrontCourt,0.2465277777777778
False,2019,Christian Wood,21.9,0.4,0.3,0.8,0.151,-1.5,-1.8,-3.3,-0.1,0.19163287731808024,0.3059067659632625,FrontCourt,0.71875
False,2019,Delon Wright,15.5,1.9,2.4,4.3,0.121,0.0,1.5,1.5,1.5,0.30254216152335234,0.48295311062686735,BackCourt,0.2644628099173554
False,2019,Guerschon Yabusele,12.4,0.2,0.3,0.5,0.09,-2.1,-0.1,-2.1,0.0,0.17757647477333666,0.2834682955728031,FrontCourt,0.7708333333333334
False,2019,Nick Young,2.3,0.0,0.0,0.0,-0.021,-4.4,-2.6,-7.0,0.0,0.11495858491812228,0.183510311091582,BackCourt,0.9545454545454546
False,2019,Thaddeus Young,16.2,3.0,3.9,6.9,0.133,0.8,2.1,2.9,3.1,0.39517113590389374,0.6308182910896766,FrontCourt,0.11111111111111116
False,2019,Trae Young,17.0,2.5,0.7,3.3,0.062,1.8,-2.8,-1.1,0.6,0.4511916182094041,0.7202447235975812,BackCourt,0.045454545454545414
False,2019,Cody Zeller,17.2,2.6,1.2,3.9,0.15,0.2,1.7,2.0,1.2,0.2891893185126351,0.46163774408335057,FrontCourt,0.34375
False,2019,Tyler Zeller,17.3,0.2,0.1,0.3,0.16699999999999998,-1.0,-1.2,-2.2,0.0,0.15201514337930794,0.24266431490990464,FrontCourt,0.8680555555555556
False,2019,Ante Žiži?,16.2,1.7,0.3,2.0,0.087,-1.7,-1.4,-3.1,-0.3,0.2569571534549566,0.41018500011383646,FrontCourt,0.4618055555555556
False,2019,Ivica Zubac,18.9,1.9,1.3,3.2,0.14800000000000002,-1.2,1.0,-0.3,0.5,0.2851423038588015,0.45517742692960217,FrontCourt,0.36111111111111116
False,2018,Álex Abrines,9.0,1.3,1.0,2.2,0.094,-0.5,-1.7,-2.2,-0.1,0.2607756321650571,0.4387449319526066,BackCourt,0.47916666666666663
False,2018,Quincy Acy,8.2,-0.1,1.1,1.0,0.036000000000000004,-2.0,-0.2,-2.2,-0.1,0.2912314061790694,0.4899855957615784,FrontCourt,0.42333333333333334
False,2018,Steven Adams,20.6,6.7,3.0,9.7,0.187,2.2,1.1,3.3,3.3,0.40952780848999204,0.6890147249452927,FrontCourt,0.07999999999999996
False,2018,Bam Adebayo,15.7,2.3,1.9,4.2,0.14800000000000002,-1.6,1.8,0.2,0.8,0.28986180613396584,0.48768129656919484,FrontCourt,0.43666666666666665
False,2018,Arron Afflalo,5.8,-0.1,0.2,0.1,0.009000000000000001,-4.1,-1.8,-5.8,-0.7,0.2025220179159826,0.3407354752886249,BackCourt,0.6458333333333333
False,2018,Cole Aldrich,6.0,-0.1,0.1,0.0,-0.013000000000000001,-7.0,0.0,-7.0,-0.1,0.12871429351096944,0.21655682886832722,FrontCourt,0.9266666666666666
True,2018,LaMarcus Aldridge,25.0,7.4,3.5,10.9,0.209,3.0,0.3,3.3,3.3,0.4685506897542637,0.7883184436591213,FrontCourt,0.036666666666666625
False,2018,Jarrett Allen,17.5,2.7,1.5,4.2,0.141,-1.3,1.4,0.2,0.8,0.32298851751695046,0.5434157093702416,FrontCourt,0.33666666666666667
False,2018,Kadeem Allen,2.6,-0.2,0.1,-0.1,-0.038,-6.7,0.3,-6.4,-0.1,0.1474674881274737,0.2481083547053132,BackCourt,0.875
False,2018,Tony Allen,8.7,-0.2,0.2,0.1,0.017,-4.0,-1.3,-5.2,-0.2,0.1749530367445702,0.2943517289714151,FrontCourt,0.77
False,2018,Al-Farouq Aminu,12.0,0.9,3.2,4.2,0.09699999999999999,-0.8,1.9,1.1,1.6,0.34449475456405226,0.579599122795216,FrontCourt,0.25
False,2018,Justin Anderson,13.0,0.6,0.7,1.2,0.115,-0.5,-1.5,-2.0,0.0,0.2094094767294295,0.35232335880114374,FrontCourt,0.6533333333333333
False,2018,Kyle Anderson,15.9,2.4,3.8,6.2,0.151,-0.3,4.3,4.1,3.0,0.33833213522155786,0.5692307537048051,FrontCourt,0.2766666666666666
False,2018,Ryan Anderson,12.6,3.1,1.7,4.8,0.132,1.0,-0.8,0.2,1.0,0.31361271934335994,0.5276412909649604,FrontCourt,0.3633333333333333
False,2018,Ike Anigbogu,21.6,0.1,0.0,0.1,0.165,-4.1,-1.2,-5.4,0.0,0.16295898958525445,0.2741722077444488,FrontCourt,0.8033333333333333
True,2018,Giannis Antetokounmpo,27.3,8.3,3.6,11.9,0.207,3.9,1.9,5.8,5.4,0.5431767833808357,0.913873964695517,FrontCourt,0.010000000000000009
False,2018,Carmelo Anthony,12.7,1.2,2.5,3.7,0.071,-1.9,-1.9,-3.8,-1.1,0.4082835857161347,0.6869213681706674,FrontCourt,0.08333333333333337
False,2018,OG Anunoby,10.0,1.4,1.6,3.0,0.098,0.2,0.4,0.6,1.0,0.2771326632970224,0.4662650052484059,FrontCourt,0.4733333333333334
False,2018,Ryan Arcidiacono,7.3,0.1,0.2,0.3,0.04,-3.3,-0.7,-4.1,-0.2,0.18123048494238148,0.3049132931770824,BackCourt,0.725
False,2018,Trevor Ariza,11.8,2.6,2.8,5.3,0.113,0.8,0.7,1.5,2.0,0.3430314281640237,0.5771371326296678,FrontCourt,0.2633333333333333
False,2018,Darrell Arthur,8.4,-0.2,0.1,0.0,-0.011000000000000001,-3.5,-1.0,-4.5,-0.1,0.17680678668108907,0.29747059166193035,FrontCourt,0.7566666666666666
False,2018,Jamel Artis,6.9,-0.1,0.1,0.0,-0.006,-4.3,-1.5,-5.9,-0.3,0.14335985822323435,0.2411974259967547,BackCourt,0.8875
False,2018,Ömer A??k,3.1,-0.2,0.2,-0.1,-0.021,-8.1,0.0,-8.1,-0.3,0.13270780047428854,0.2232757501353446,FrontCourt,0.9133333333333333
False,2018,D.J. Augustin,15.4,3.3,0.8,4.1,0.11,1.5,-2.5,-0.9,0.5,0.3387590184272005,0.5699489682153268,BackCourt,0.26249999999999996
False,2018,Luke Babbitt,9.8,0.5,0.4,0.9,0.06,-1.0,-2.2,-3.2,-0.2,0.22242668858920292,0.3742243151298165,FrontCourt,0.62
False,2018,Dwayne Bacon,5.8,-0.7,0.6,-0.1,-0.006999999999999999,-5.4,-0.3,-5.7,-0.7,0.19051619573025855,0.32053614303438827,BackCourt,0.6875
False,2018,Ron Baker,9.3,0.1,0.4,0.5,0.059000000000000004,-1.9,0.9,-1.0,0.1,0.1785406419642296,0.3003877362275532,BackCourt,0.7375
False,2018,Wade Baldwin,16.6,0.2,0.1,0.3,0.187,1.1,-1.1,0.0,0.0,0.16513712426642,0.27783683524256836,BackCourt,0.7791666666666667
False,2018,Lonzo Ball,12.5,-0.5,2.5,2.0,0.053,-0.8,2.5,1.7,1.7,0.3219689184223419,0.5417002732626999,BackCourt,0.30833333333333335
False,2018,J.J. Barea,17.8,2.3,1.0,3.3,0.098,2.4,-2.3,0.1,0.8,0.35173013574840956,0.5917723722626844,BackCourt,0.19999999999999996
False,2018,Harrison Barnes,15.8,2.0,1.9,3.8,0.07,-0.7,-1.4,-2.1,-0.1,0.40753555316234297,0.6856628322822224,FrontCourt,0.08999999999999997
False,2018,Will Barton,16.2,4.4,1.8,6.2,0.111,1.6,-0.6,0.9,2.0,0.4284939331243656,0.7209244973156113,BackCourt,0.0625
False,2018,Nicolas Batum,14.4,1.7,1.8,3.5,0.084,0.9,0.5,1.4,1.7,0.34279579792257486,0.5767406938466721,BackCourt,0.24583333333333335
False,2018,Jerryd Bayless,7.5,0.2,0.9,1.1,0.055,-1.8,-1.0,-2.7,-0.2,0.22484661152203028,0.3782957420253398,BackCourt,0.5666666666666667
False,2018,Aron Baynes,12.0,0.5,2.5,3.0,0.09699999999999999,-3.8,2.1,-1.7,0.1,0.31567539123369437,0.5311116567757985,FrontCourt,0.3533333333333334
False,2018,Kent Bazemore,14.5,0.2,2.0,2.2,0.059000000000000004,-0.6,1.1,0.5,1.1,0.36273643759836477,0.6102900501458387,BackCourt,0.16666666666666663
True,2018,Bradley Beal,18.4,4.4,2.5,6.9,0.111,2.7,-1.0,1.7,2.7,0.48643269104123893,0.8184042203580135,BackCourt,0.02083333333333337
False,2018,Malik Beasley,9.0,0.1,0.3,0.3,0.027999999999999997,-2.8,-2.4,-5.1,-0.5,0.20684767043464544,0.34801321862758117,BackCourt,0.625
False,2018,Michael Beasley,17.8,0.9,1.5,2.4,0.069,-1.0,-0.4,-1.5,0.2,0.368041359568392,0.6192153765248015,FrontCourt,0.19333333333333336
False,2018,Marco Belinelli,14.1,2.4,1.3,3.7,0.092,0.8,-2.1,-1.3,0.3,0.35067376103748016,0.5899950626006765,BackCourt,0.20416666666666672
False,2018,Jordan Bell,18.0,1.6,1.4,2.9,0.174,0.0,3.7,3.7,1.2,0.2609633949444388,0.4390608355789505,FrontCourt,0.5133333333333333
False,2018,DeAndre' Bembry,7.6,-0.9,0.5,-0.4,-0.04,-5.9,1.5,-4.4,-0.3,0.18923120567688528,0.31837419688609864,FrontCourt,0.72
False,2018,Dragan Bender,7.1,-0.7,0.8,0.1,0.001,-2.7,0.0,-2.7,-0.4,0.32415683594506517,0.5453813600140016,FrontCourt,0.32999999999999996
False,2018,D?vis Bert?ns,14.1,1.6,1.4,3.1,0.135,1.2,-0.3,1.0,0.8,0.2866281335795017,0.48224076735606886,FrontCourt,0.44999999999999996
False,2018,Patrick Beverley,12.4,0.1,0.3,0.4,0.055999999999999994,0.5,0.4,0.9,0.2,0.18814191653796,0.3165415099698918,BackCourt,0.6958333333333333
False,2018,Khem Birch,16.4,1.2,0.6,1.8,0.15,-1.1,1.4,0.3,0.3,0.21753208420960682,0.3659893322534196,FrontCourt,0.64
False,2018,Jabari Bird,12.1,0.1,0.2,0.2,0.098,-2.3,0.1,-2.1,0.0,0.16047782304038308,0.2699977408364224,BackCourt,0.7958333333333334
False,2018,Bismack Biyombo,14.1,1.1,1.8,2.9,0.094,-3.7,2.1,-1.6,0.2,0.3168744855171989,0.5331290866079231,FrontCourt,0.3466666666666667
False,2018,Nemanja Bjelica,12.6,1.7,1.1,2.8,0.09699999999999999,0.6,-0.1,0.5,0.9,0.2955450161912892,0.49724307804843393,FrontCourt,0.41333333333333333
False,2018,Tarik Black,14.3,0.5,1.0,1.5,0.136,-3.0,2.1,-1.0,0.1,0.2346475738815822,0.39478548275690445,FrontCourt,0.5866666666666667
False,2018,Antonio Blakeney,10.1,-0.2,0.1,0.0,-0.006,-3.2,-3.6,-6.8,-0.4,0.15985059167048793,0.2689424482754634,BackCourt,0.8041666666666667
False,2018,Eric Bledsoe,19.7,3.1,2.5,5.6,0.11599999999999999,2.5,-0.3,2.1,2.4,0.44412685292760473,0.7472262812604831,BackCourt,0.05833333333333335
False,2018,Vander Blue,-1.8,-0.1,0.0,-0.1,-0.10300000000000001,-8.7,-1.3,-10.0,-0.1,0.09704883691672857,0.16328092082683177,BackCourt,0.9708333333333333
False,2018,Bogdan Bogdanovic,13.5,1.8,1.1,2.9,0.064,0.5,-1.5,-1.0,0.6,0.36198198822663874,0.6090207182089876,BackCourt,0.17083333333333328
False,2018,Bojan Bogdanovic,13.9,3.8,1.6,5.4,0.105,1.1,-1.9,-0.7,0.8,0.37171089055692674,0.6253892207237243,FrontCourt,0.17666666666666664
